PID,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,ProviderPracticeAddress1,ProviderPracticeAddress2,ProviderPracticeCity,ProviderPracticeStateCode,ProviderPracticeZipCode,County,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
645,0,0,0,1,0,1,2,0,1,1,0,0,Heritage House Nursing and Rehabilitation,407 N COLLEGE,,ROSEBUD,TX,76570,Falls,76570.0,31.08166,-96.93866,Rosebud,TX,Texas,True,,2723.0,5.5,48145.0,Falls,"{'48145':96.23,'48331':3.77}",Falls|Milam,48145|48331,False,False,America/Chicago
646,3,2,3,5,0,1,4,3,2,4,4,3,Heritage House of Keller,1150 WHITLEY RD,,KELLER,TX,76248,Tarrant,76248.0,32.925740000000005,-97.22899,Keller,TX,Texas,True,,39376.0,926.6,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
647,7,8,6,10,10,12,4,5,0,3,2,1,Heritage House of Marshall Healthcare and Rehabilitation Center,5915 ELYSIAN FIELDS RD,,MARSHALL,TX,75672,Harrison,75672.0,32.46883,-94.29489,Marshall,TX,Texas,True,,15970.0,27.8,48203.0,Harrison,{'48203':100},Harrison,48203,False,False,America/Chicago
648,7,3,5,12,10,7,6,7,4,5,6,6,Heritage House Of Paris,150 47TH ST SE,,PARIS,TX,75462,Lamar,75462.0,33.62385,-95.48378,Paris,TX,Texas,True,,11611.0,21.9,48277.0,Lamar,{'48277':100},Lamar,48277,False,False,America/Chicago
651,0,0,0,2,3,0,1,1,1,2,1,2,Heritage Nursing and Rehabilitation,5437 EISENHAUER RD,,SAN ANTONIO,TX,78218,Bexar,78218.0,29.4915,-98.4011,San Antonio,TX,Texas,True,,36359.0,1042.3,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
652,1,1,2,2,2,1,2,2,1,1,3,6,Heritage Oaks Nursing and Rehabilitation Center,5301 UNIVERSITY AVE,,LUBBOCK,TX,79413,Lubbock,79413.0,33.54623,-101.88729,Lubbock,TX,Texas,True,,22181.0,1711.8,48303.0,Lubbock,{'48303':100},Lubbock,48303,False,False,America/Chicago
653,0,2,2,3,5,4,7,5,3,4,0,3,Heritage Oaks Residence and Rehabilitation Center,1112 GIBBINS RD,,ARLINGTON,TX,76011,Tarrant,76011.0,32.75425,-97.08254,Arlington,TX,Texas,True,,22640.0,1038.9,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
655,1,1,1,0,1,5,3,1,2,2,1,2,Heritage Oaks West Retirement Village,3300 W 2ND AVE,,CORSICANA,TX,75110,Navarro,75110.0,32.086929999999995,-96.52879,Corsicana,TX,Texas,True,,29213.0,72.4,48349.0,Navarro,{'48349':100},Navarro,48349,False,False,America/Chicago
656,1,1,0,1,0,1,2,0,0,0,0,0,Heritage Park of Katy Nursing and Rehabilitation,6001 GEORGE BUSH DR,,KATY,TX,77493,Harris,77493.0,29.85208,-95.83094,Katy,TX,Texas,True,,32257.0,154.6,48201.0,Harris,"{'48157':0.73,'48201':89.18,'48473':10.08}",Harris|Waller|Fort Bend,48201|48473|48157,False,False,America/Chicago
657,0,1,1,1,0,0,1,0,0,1,0,0,Heritage Park Rehabilitation and Skilled Nursing Center,2806 REAL ST,,AUSTIN,TX,78722,Travis,78722.0,30.28997,-97.71465,Austin,TX,Texas,True,,7110.0,1505.5,48453.0,Travis,{'48453':100},Travis,48453,False,False,America/Chicago
659,5,6,8,9,4,2,5,9,0,1,4,3,Heritage Plaza Nursing Center,600 W 52ND ST,,TEXARKANA,TX,75503,Bowie,75503.0,33.51343,-94.13057,Texarkana,TX,Texas,True,,25710.0,119.2,48037.0,Bowie,{'48037':100},Bowie,48037,False,False,America/Chicago
661,3,1,3,6,6,5,5,5,3,5,4,5,Heritage Trails Nursing and Rehabilitation Center,301 LINCOLN PARK DR,,CLEBURNE,TX,76033,Johnson,76033.0,32.28511,-97.51137,Cleburne,TX,Texas,True,,26310.0,58.4,48251.0,Johnson,"{'48221':0.06,'48251':99.94}",Johnson|Hood,48251|48221,False,False,America/Chicago
662,1,2,2,2,1,1,0,0,1,1,1,2,Heritage Villa Nursing and Rehabilitation,310 E LAWRENCE ST,,DAYTON,TX,77535,Liberty,77535.0,30.05701,-94.91785,Dayton,TX,Texas,True,,34291.0,38.5,48291.0,Liberty,"{'48071':5.65,'48291':94.35}",Liberty|Chambers,48291|48071,False,False,America/Chicago
663,4,2,1,2,0,1,1,1,1,0,0,0,Hico Nursing and Rehabilitation Center,712 RAILROAD ST,,HICO,TX,76457,Hamilton,76457.0,31.952,-98.02941,Hico,TX,Texas,True,,3764.0,4.8,48193.0,Hamilton,"{'48035':5,'48143':33.96,'48193':61.04}",Hamilton|Bosque|Erath,48193|48035|48143,False,False,America/Chicago
665,0,1,1,0,0,1,1,0,0,1,0,0,High Hope Care Center of Brenham,401 E BLUE BELL RD,,BRENHAM,TX,77833,Washington,77833.0,30.21068,-96.40706,Brenham,TX,Texas,True,,29737.0,33.8,48477.0,Washington,"{'48015':1.25,'48477':98.75}",Washington|Austin,48477|48015,False,False,America/Chicago
667,19,6,17,13,13,2,7,3,7,5,6,3,Highland Meadows Health and Rehab,1870 JOHN KING BLVD,,ROCKWALL,TX,75032,Rockwall,75032.0,32.85504,-96.42764,Rockwall,TX,Texas,True,,32317.0,210.6,48397.0,Rockwall,{'48397':100},Rockwall,48397,False,False,America/Chicago
668,0,0,0,0,1,7,6,6,0,0,0,0,Highland Meadows Health and Rehabilitation,1870 S JOHN KING BLVD,,ROCKWALL,TX,75032,,75032.0,32.85504,-96.42764,Rockwall,TX,Texas,True,,32317.0,210.6,48397.0,Rockwall,{'48397':100},Rockwall,48397,False,False,America/Chicago
670,3,4,6,2,1,1,3,0,0,0,1,2,Highland Park Care Center,8861 FULTON ST,,HOUSTON,TX,77022,Harris,77022.0,29.83057,-95.37698,Houston,TX,Texas,True,,28277.0,1954.1,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
671,11,7,13,8,14,16,12,14,7,5,5,8,Highland Pines Nursing Home and Rehab Center,1100 N 4TH ST,,LONGVIEW,TX,75601,Gregg,75601.0,32.50854,-94.72407,Longview,TX,Texas,True,,16144.0,654.6,48183.0,Gregg,"{'48183':89.08,'48203':10.92}",Gregg|Harrison,48183|48203,False,False,America/Chicago
673,1,0,0,0,0,0,0,1,0,0,0,2,Hill Country Care Healthcare and Rehabilitation,1505 W HIGHWAY 290,,DRIPPING SPRINGS,TX,78620,Hays,78620.0,30.218940000000003,-98.12895,Dripping Springs,TX,Texas,True,,16882.0,32.2,48209.0,Hays,"{'48031':0.41,'48209':91.15,'48453':8.44}",Hays|Travis|Blanco,48209|48453|48031,False,False,America/Chicago
676,3,3,2,2,4,4,3,1,2,2,1,1,Hill Country Rehabilitation and Nursing Center,810 INDUSTRIAL AVE,,COPPERAS COVE,TX,76522,Coryell,76522.0,31.21606,-97.97338,Copperas Cove,TX,Texas,True,,36204.0,119.4,48099.0,Coryell,"{'48099':94.69,'48281':5.31}",Coryell|Lampasas,48099|48281,False,False,America/Chicago
677,2,1,2,0,0,1,0,0,0,0,0,0,Hill Regional Hospital,101 CIRCLE DR,,HILLSBORO,TX,76645,Hill,76645.0,32.02172,-97.1336,Hillsboro,TX,Texas,True,,10459.0,25.5,48217.0,Hill,{'48217':100},Hill,48217,False,False,America/Chicago
679,2,0,2,0,6,3,0,0,3,4,9,2,Hillside Heights Rehabilitation Suites,6650 S SONCY RD,,AMARILLO,TX,79119,Randall,79119.0,35.1103,-102.01664,Amarillo,TX,Texas,True,,16394.0,43.8,48381.0,Randall,{'48381':100},Randall,48381,False,False,America/Chicago
680,4,0,1,0,3,1,5,2,2,2,1,6,Hillside Medical Lodge,300 S HIGHWAY 36 BYP N,,GATESVILLE,TX,76528,Coryell,76528.0,31.42046,-97.76154,Gatesville,TX,Texas,True,,16825.0,13.0,48099.0,Coryell,"{'48027':1.66,'48099':98.34}",Coryell|Bell,48099|48027,False,False,America/Chicago
682,2,6,8,5,12,8,6,10,11,9,9,8,Hilltop Park Rehabilitation and Care Center,970 HILLTOP DR,,WEATHERFORD,TX,76086,Parker,76086.0,32.75481,-97.78995,Weatherford,TX,Texas,True,,23383.0,530.5,48367.0,Parker,{'48367':100},Parker,48367,False,False,America/Chicago
683,11,8,11,11,11,9,11,10,11,9,12,11,Hilltop Village Nursing and Rehabilitation Center,1400 HILLTOP RD,,KERRVILLE,TX,78028,Kerr,78028.0,30.03422,-99.15819,Kerrville,TX,Texas,True,,40447.0,57.9,48265.0,Kerr,"{'48171':1.96,'48265':98.04}",Kerr|Gillespie,48265|48171,False,False,America/Chicago
684,0,0,0,2,1,1,0,0,1,0,0,0,Hillview Manor Nursing And Rehabilitation Center,1110 RICE ST,,GOLDTHWAITE,TX,76844,Mills,76844.0,31.43787,-98.50904,Goldthwaite,TX,Texas,True,,3706.0,3.3,48333.0,Mills,"{'48193':0.45,'48281':0.42,'48333':99.13}",Mills|Hamilton|Lampasas,48333|48193|48281,False,False,America/Chicago
685,0,0,0,0,1,0,0,0,1,0,0,0,Hogan Clark Nursing and Rehabilitation Center,3203 SAGE ST,,MIDLAND,TX,79705,Midland,79705.0,32.051140000000004,-102.05955,Midland,TX,Texas,True,,41242.0,365.0,48329.0,Midland,{'48329':100},Midland,48329,False,False,America/Chicago
686,0,1,0,0,0,1,0,2,2,3,0,1,"Holiday Hill, Inc",245 STATE HIGHWAY 153,,COLEMAN,TX,76834,Coleman,76834.0,31.874370000000006,-99.47038,Coleman,TX,Texas,True,,5328.0,5.6,48083.0,Coleman,{'48083':100},Coleman,48083,False,False,America/Chicago
687,2,4,2,5,2,4,3,4,0,1,2,3,Holiday Nursing And Rehabilitation,280 MOFFITT DR,,CENTER,TX,75935,Shelby,75935.0,31.73268,-94.20157,Center,TX,Texas,True,,14025.0,14.9,48419.0,Shelby,"{'48405':1.22,'48419':98.78}",Shelby|San Augustine,48419|48405,False,False,America/Chicago
689,7,6,11,5,8,10,6,4,7,9,12,9,Holly Hall,2000 HOLLY HALL ST,,HOUSTON,TX,77054,Harris,77054.0,29.68088,-95.40493,Houston,TX,Texas,True,,22704.0,1536.9,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
690,13,17,7,16,13,16,9,13,5,6,4,7,Hollymead,4101 LONG PRAIRIE RD,,FLOWER MOUND,TX,75028,Denton,75028.0,33.0328,-97.06086,Flower Mound,TX,Texas,True,,46782.0,1075.2,48121.0,Denton,"{'48121':99.99,'48439':0.01}",Denton|Tarrant,48121|48439,False,False,America/Chicago
692,0,0,0,0,0,1,0,0,2,1,1,0,Homestead Nursing And Rehabilitation Of Baird,224 E 6TH ST,,BAIRD,TX,79504,Callahan,79504.0,32.32056,-99.35231,Baird,TX,Texas,True,,3204.0,2.9,48059.0,Callahan,"{'48059':99.57,'48417':0.43}",Callahan|Shackelford,48059|48417,False,False,America/Chicago
693,2,0,1,0,1,0,1,1,0,1,1,1,"Homestead Nursing and Rehabilitation of Collinsville, LLC",501 N MAIN ST,,COLLINSVILLE,TX,76233,Grayson,76233.0,33.53626,-96.90828,Collinsville,TX,Texas,True,,3327.0,19.8,48181.0,Grayson,"{'48097':15.86,'48181':84.14}",Grayson|Cooke,48181|48097,False,False,America/Chicago
695,0,0,1,0,0,2,2,1,1,1,0,1,"Homestead Nursing and Rehabilitation of Hillsboro, LLC",1725 OLD BRANDON RD,,HILLSBORO,TX,76645,Hill,76645.0,32.02172,-97.1336,Hillsboro,TX,Texas,True,,10459.0,25.5,48217.0,Hill,{'48217':100},Hill,48217,False,False,America/Chicago
696,2,1,0,0,0,1,0,0,0,1,0,0,"Homestead Nursing and Rehabilitation of Itasca, LLC",409 S FILES ST,,ITASCA,TX,76055,Hill,76055.0,32.16217,-97.15511,Itasca,TX,Texas,True,,2703.0,13.4,48217.0,Hill,{'48217':100},Hill,48217,False,False,America/Chicago
698,0,1,0,0,0,0,0,0,1,1,1,1,Hondo Nursing and Rehabilitation,3002 AVENUE Q,,HONDO,TX,78861,Medina,78861.0,29.4267,-99.15448,Hondo,TX,Texas,True,,13965.0,11.5,48325.0,Medina,{'48325':100},Medina,48325,False,False,America/Chicago
699,0,0,0,0,3,3,3,1,2,4,1,2,Honey Grove Nursing Center,1303 E MAIN ST,,HONEY GROVE,TX,75446,Fannin,75446.0,33.61208,-95.89414,Honey Grove,TX,Texas,True,,3398.0,7.0,48147.0,Fannin,"{'48147':87.67,'48277':12.33}",Fannin|Lamar,48147|48277,False,False,America/Chicago
702,2,0,1,0,0,0,0,0,0,0,0,1,Houston County Nursing Home,100 NE LOOP 304,,CROCKETT,TX,75835,Houston,75835.0,31.2935,-95.49194,Crockett,TX,Texas,True,,11105.0,10.3,48225.0,Houston,{'48225':100},Houston,48225,False,False,America/Chicago
705,5,3,1,1,2,1,0,0,1,1,0,0,Houston Methodist Hospital,6565 FANNIN ST,,HOUSTON,TX,77030,Harris,77030.0,29.706290000000006,-95.4026,Houston,TX,Texas,True,,10963.0,1572.6,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
708,1,1,1,1,3,4,3,2,0,1,0,3,HOUSTON TRANSITIONAL CARE,8550 JASON ST,,HOUSTON,TX,77074,,77074.0,29.68802,-95.51627,Houston,TX,Texas,True,,41386.0,2643.5,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
709,14,6,14,10,2,3,0,4,6,5,4,2,Huebner Creek Health and Rehabilitation Center,8306 HUEBNER RD,,SAN ANTONIO,TX,78240,Bexar,78240.0,29.52465,-98.60749,San Antonio,TX,Texas,True,,59502.0,1741.8,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
711,0,0,3,1,0,2,4,1,0,0,4,1,Humble Healthcare Center,93 ISAACKS RD,,HUMBLE,TX,77338,Harris,77338.0,30.00679,-95.29018,Humble,TX,Texas,True,,42787.0,495.2,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
715,2,3,2,1,2,1,2,4,1,1,1,1,Huntington Healthcare And Rehabilitation,220 E ASH ST,,HUNTINGTON,TX,75949,Angelina,75949.0,31.23143,-94.51943,Huntington,TX,Texas,True,,7501.0,15.6,48005.0,Angelina,{'48005':100},Angelina,48005,False,False,America/Chicago
716,2,7,2,3,5,4,2,1,0,0,4,4,Huntsville Healthcare Center,2628 MILAM ST,,HUNTSVILLE,TX,77340,Walker,77340.0,30.643690000000007,-95.53981,Huntsville,TX,Texas,True,,30866.0,52.9,48471.0,Walker,{'48471':100},Walker,48471,False,False,America/Chicago
718,2,1,1,2,0,0,0,0,0,2,1,1,Hurst Plaza Nursing and Rehabilitation,215 E PLAZA BLVD,,HURST,TX,76053,Tarrant,76053.0,32.8171,-97.17951,Hurst,TX,Texas,True,,30939.0,1371.3,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
722,2,1,2,1,2,1,2,1,1,1,1,1,Immanuels Healthcare,4515 VILLAGE CREEK RD,,FORT WORTH,TX,76119,Tarrant,76119.0,32.69064,-97.26215,Fort Worth,TX,Texas,True,,50213.0,1017.5,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
723,1,0,0,0,0,0,0,1,0,0,0,0,Indian Oaks Living Center,415 INDIAN OAKS DR,,HARKER HEIGHTS,TX,76548,Bell,76548.0,31.05081,-97.64587,Harker Heights,TX,Texas,True,,30329.0,655.9,48027.0,Bell,{'48027':100},Bell,48027,False,False,America/Chicago
724,2,5,6,7,4,1,2,1,2,1,0,1,Inspiration Hills Rehabilitation Center,1939 BANDERA RD,,SAN ANTONIO,TX,78228,Bexar,78228.0,29.46095,-98.57201,San Antonio,TX,Texas,True,,62126.0,2073.0,48029.0,Bexar,{'48029':100},Bexar,48029,False,False,America/Chicago
726,5,1,0,3,1,1,1,1,0,0,1,1,Interlochen Health and Rehabilitation Center,2645 W RANDOL MILL RD,,ARLINGTON,TX,76012,Tarrant,76012.0,32.75461,-97.13902,Arlington,TX,Texas,True,,26919.0,1214.1,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
727,0,0,0,0,0,1,0,0,0,0,0,0,Iowa Park Healthcare Center,1109 N 3RD ST,,IOWA PARK,TX,76367,Wichita,76367.0,33.97433,-98.72274,Iowa Park,TX,Texas,True,,14917.0,25.4,48485.0,Wichita,{'48485':100},Wichita,48485,False,False,America/Chicago
730,0,0,0,0,1,1,1,0,0,0,0,0,"Irving Nursing and Rehabilitation, LP",619 N BRITAIN RD,,IRVING,TX,75061,Dallas,75061.0,32.82602,-96.96544,Irving,TX,Texas,True,,54862.0,1783.8,48113.0,Dallas,{'48113':100},Dallas,48113,False,False,America/Chicago
734,0,1,2,4,3,1,2,4,2,2,3,3,Jacinto City Healthcare Center,1405 HOLLAND ST,,HOUSTON,TX,77029,Harris,77029.0,29.76277,-95.26243,Houston,TX,Texas,True,,18090.0,530.0,48201.0,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
735,1,0,1,0,2,2,0,1,0,1,0,0,Jackson County Hospital,1013 S WELLS ST,,EDNA,TX,77957,Jackson,77957.0,29.03768,-96.70042,Edna,TX,Texas,True,,8617.0,8.4,48239.0,Jackson,{'48239':100},Jackson,48239,False,False,America/Chicago
736,0,0,0,0,0,1,0,0,0,0,0,0,Jacksonville Healthcare Center,305 BONITA ST,,JACKSONVILLE,TX,75766,Cherokee,75766.0,31.9462,-95.25704,Jacksonville,TX,Texas,True,,27008.0,33.4,48073.0,Cherokee,{'48073':100},Cherokee,48073,False,False,America/Chicago
739,2,4,4,3,3,5,4,2,0,0,0,0,Jefferson Nursing and Rehabilitation Center,3840 POINTE PKWY,,BEAUMONT,TX,77706,Jefferson,77706.0,30.09973,-94.17074,Beaumont,TX,Texas,True,,29792.0,966.8,48245.0,Jefferson,{'48245':100},Jefferson,48245,False,False,America/Chicago
740,2,2,5,3,1,2,1,2,1,7,5,4,Jeffrey Place Healthcare Center,820 JEFFREY ST,,WACO,TX,76710,McLennan,76710.0,31.53875,-97.19525,Waco,TX,Texas,True,,24685.0,921.1,48309.0,McLennan,{'48309':100},McLennan,48309,False,False,America/Chicago
746,0,2,0,1,1,1,0,0,2,0,0,2,Kaufman Healthcare Center,3001 S HOUSTON ST,,KAUFMAN,TX,75142,Kaufman,75142.0,32.57358,-96.24717,Kaufman,TX,Texas,True,,19059.0,42.3,48257.0,Kaufman,{'48257':100},Kaufman,48257,False,False,America/Chicago
747,4,1,1,1,2,3,2,3,2,4,3,3,"Keeneland Nursing and Rehabilitation, LP",700 S BOWIE DR,,WEATHERFORD,TX,76086,Parker,76086.0,32.75481,-97.78995,Weatherford,TX,Texas,True,,23383.0,530.5,48367.0,Parker,{'48367':100},Parker,48367,False,False,America/Chicago
748,4,3,1,5,10,6,7,8,5,5,2,2,Keller Oaks Healthcare Center,8703 DAVIS BLVD,,KELLER,TX,76248,Tarrant,76248.0,32.925740000000005,-97.22899,Keller,TX,Texas,True,,39376.0,926.6,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
749,0,0,0,0,0,0,0,0,1,1,0,0,Kemp Care,1351 S ELM ST,,KEMP,TX,75143,Henderson,75143.0,32.36358,-96.24817,Kemp,TX,Texas,True,,14304.0,31.7,48213.0,Henderson,"{'48213':53.51,'48257':46.49}",Henderson|Kaufman,48213|48257,False,False,America/Chicago
750,0,1,5,3,3,1,3,3,1,3,0,2,Kendall House Wellness and Rehabilitation,1050 GRAND BLVD,,BOERNE,TX,78006,Kendall,78006.0,29.85533,-98.72266,Boerne,TX,Texas,True,,32931.0,34.1,48259.0,Kendall,"{'48029':11.2,'48091':1.99,'48259':86.81}",Kendall|Bexar|Comal,48259|48029|48091,False,False,America/Chicago
752,3,1,4,3,4,2,5,3,7,4,4,3,Kennedy Health And Rehab,504 N JOHN REDDITT DR,,LUFKIN,TX,75904,Angelina,75904.0,31.33969,-94.82173,Lufkin,TX,Texas,True,,34059.0,92.3,48005.0,Angelina,"{'48005':99.95,'48455':0.05}",Angelina|Trinity,48005|48455,False,False,America/Chicago
754,1,0,0,0,0,0,0,0,0,0,0,0,Kerens Care Center,809 NE 4TH ST,,KERENS,TX,75144,Navarro,75144.0,32.11312,-96.20884,Kerens,TX,Texas,True,,3265.0,7.4,48349.0,Navarro,{'48349':100},Navarro,48349,False,False,America/Chicago
756,1,0,1,0,1,0,1,0,1,0,1,0,Kerrville Va Medical Center Swing Bed,3600 MEMORIAL BLVD,,KERRVILLE,TX,78028,,78028.0,30.03422,-99.15819,Kerrville,TX,Texas,True,,40447.0,57.9,48265.0,Kerr,"{'48171':1.96,'48265':98.04}",Kerr|Gillespie,48265|48171,False,False,America/Chicago
757,0,0,0,2,0,0,1,1,3,2,2,2,Kilgore Health and Rehabilitation,2700 S HENDERSON BLVD,,KILGORE,TX,75662,Gregg,75662.0,32.383990000000004,-94.87015,Kilgore,TX,Texas,True,,25702.0,74.3,48183.0,Gregg,"{'48183':72.11,'48401':26.09,'48423':1.79}",Gregg|Rusk|Smith,48183|48401|48423,False,False,America/Chicago
759,3,0,3,1,5,0,3,0,3,0,3,0,Kimble Hospital,349 REID RD,,JUNCTION,TX,76849,Kimble,76849.0,30.48896,-99.79705,Junction,TX,Texas,True,,3880.0,1.6,48267.0,Kimble,{'48267':100},Kimble,48267,False,False,America/Chicago
763,0,0,0,0,3,1,0,0,1,1,0,1,Kings Manor Methodist Home,400 RANGER ST,,HEREFORD,TX,79045,Deaf Smith,79045.0,34.91238,-102.559,Hereford,TX,Texas,True,,18981.0,6.2,48117.0,Deaf Smith,"{'48069':2.49,'48117':97.51}",Deaf Smith|Castro,48117|48069,False,False,America/Chicago
764,8,2,3,1,2,2,3,0,3,0,1,5,Kingsland Hills Care Center,3727 W RANCH ROAD 1431,,KINGSLAND,TX,78639,Llano,78639.0,30.66282,-98.44043,Kingsland,TX,Texas,True,,8409.0,64.3,48299.0,Llano,"{'48053':12.65,'48299':87.35}",Llano|Burnet,48299|48053,False,False,America/Chicago
765,3,7,3,4,2,5,2,5,3,2,5,6,Kingsville Nursing and Rehabilitation Center,3130 S BRAHMA BLVD,,KINGSVILLE,TX,78363,Kleberg,78363.0,27.44952,-97.86266,Kingsville,TX,Texas,True,,29949.0,76.9,48273.0,Kleberg,{'48273':100},Kleberg,48273,False,False,America/Chicago
766,1,0,1,0,0,1,0,0,0,0,0,0,Kirkland Court Health and Rehabilitation,1601 KIRKLAND DR,,AMARILLO,TX,79106,Potter,79106.0,35.20318,-101.89519,Amarillo,TX,Texas,True,,27015.0,1152.4,48375.0,Potter,"{'48375':87.85,'48381':12.15}",Potter|Randall,48375|48381,False,False,America/Chicago
767,5,5,7,9,8,4,6,9,7,4,10,11,Kirkwood Manor Nursing and Rehab Center,2590 LOOP 337,,NEW BRAUNFELS,TX,78130,Comal,78130.0,29.69772,-98.0702,New Braunfels,TX,Texas,True,,74172.0,249.0,48091.0,Comal,"{'48091':71.41,'48187':28.59}",Comal|Guadalupe,48091|48187,False,False,America/Chicago
768,0,0,1,2,2,0,0,0,3,1,1,2,"Kleberg County Nursing and Rehabilitation, LP",316 GENERAL CAVAZOS BLVD,,KINGSVILLE,TX,78363,Kleberg,78363.0,27.44952,-97.86266,Kingsville,TX,Texas,True,,29949.0,76.9,48273.0,Kleberg,{'48273':100},Kleberg,48273,False,False,America/Chicago
770,0,3,0,2,0,2,0,2,0,2,0,2,Knopp Healthcare and Rehabilitation,1208 N LLANO ST,,FREDERICKSBURG,TX,78624,Gillespie,78624.0,30.28151,-98.87712,Fredericksburg,TX,Texas,True,,21945.0,11.7,48171.0,Gillespie,"{'48171':97.94,'48259':2.06}",Gillespie|Kendall,48171|48259,False,False,America/Chicago
772,3,1,3,1,3,1,3,1,3,1,3,1,Knopp Nursing and Rehabilitation,202 BILLIE DR,,FREDERICKSBURG,TX,78624,,78624.0,30.28151,-98.87712,Fredericksburg,TX,Texas,True,,21945.0,11.7,48171.0,Gillespie,"{'48171':97.94,'48259':2.06}",Gillespie|Kendall,48171|48259,False,False,America/Chicago
774,1,1,1,1,3,2,0,1,1,0,0,0,Kountze Nursing Center,604 FM 1293 RD,,KOUNTZE,TX,77625,Hardin,77625.0,30.37576,-94.37901,Kountze,TX,Texas,True,,10025.0,10.6,48199.0,Hardin,{'48199':100},Hardin,48199,False,False,America/Chicago
775,3,2,3,5,3,5,3,5,3,1,2,3,Kruse Village,1700 E STONE ST,,BRENHAM,TX,77833,Washington,77833.0,30.21068,-96.40706,Brenham,TX,Texas,True,,29737.0,33.8,48477.0,Washington,"{'48015':1.25,'48477':98.75}",Washington|Austin,48477|48015,False,False,America/Chicago
776,0,0,0,0,0,0,1,0,1,0,0,2,La Bahia Nursing And Rehabilitation,225 E WARD ST,,GOLIAD,TX,77963,Goliad,77963.0,28.657020000000006,-97.41547,Goliad,TX,Texas,True,,5712.0,3.3,48175.0,Goliad,{'48175':100},Goliad,48175,False,False,America/Chicago
777,0,0,0,3,4,4,4,1,1,1,1,2,La Dora Nursing and Rehab Center,1960 BEDFORD RD,,BEDFORD,TX,76021,Tarrant,76021.0,32.85231,-97.13119,Bedford,TX,Texas,True,,35741.0,1793.8,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
781,9,2,6,5,2,2,2,2,3,4,4,8,La Vida Serena Nursing and Rehabilitation,711 KINGS WAY,,DEL RIO,TX,78840,Val Verde,78840.0,29.74211,-100.88273,Del Rio,TX,Texas,True,,48143.0,19.5,48465.0,Val Verde,{'48465':100},Val Verde,48465,False,False,America/Chicago
785,0,0,0,0,0,1,0,1,0,1,0,0,Lake Jackson Healthcare Center,413 GARLAND DR,,LAKE JACKSON,TX,77566,Brazoria,77566.0,29.05023,-95.47549,Lake Jackson,TX,Texas,True,,29602.0,468.9,48039.0,Brazoria,{'48039':100},Brazoria,48039,False,False,America/Chicago
786,1,0,2,0,1,0,1,0,1,1,0,1,"Lake Lodge Nursing and Rehabilitation, LP",3800 MARINA DR,,FORT WORTH,TX,76135,Tarrant,76135.0,32.83435,-97.46485,Fort Worth,TX,Texas,True,,23230.0,307.4,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
788,4,4,4,9,5,5,11,7,3,4,7,7,Lake Village Nursing and Rehabilitation Center,169 LAKE PARK RD,,LEWISVILLE,TX,75057,Denton,75057.0,33.04952,-96.98383,Lewisville,TX,Texas,True,,14111.0,489.2,48121.0,Denton,{'48121':100},Denton,48121,False,False,America/Chicago
789,0,1,1,0,0,0,0,0,0,1,0,0,Lake Worth Nursing and Rehabilitation,4220 WELLS DR,,FORT WORTH,TX,76135,Tarrant,76135.0,32.83435,-97.46485,Fort Worth,TX,Texas,True,,23230.0,307.4,48439.0,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
790,1,0,1,0,1,0,1,1,2,0,2,0,"Lakeridge LTC Partners, Inc",4403 74TH ST,,LUBBOCK,TX,79424,Lubbock,79424.0,33.46993,-101.94095,Lubbock,TX,Texas,True,,46174.0,360.9,48303.0,Lubbock,{'48303':100},Lubbock,48303,False,False,America/Chicago
791,2,0,0,2,0,0,1,0,0,0,1,0,Lakeshore Village Healthcare Center,2320 LAKE SHORE DR,,WACO,TX,76708,McLennan,76708.0,31.62687,-97.21135,Waco,TX,Texas,True,,27467.0,203.1,48309.0,McLennan,{'48309':100},McLennan,48309,False,False,America/Chicago
