PID,patient_number_year,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,ProviderName,lat,lng,county_name,num_mins,num_hours,num_weeks,num_CC
699,12,0,0,0,0,3,3,3,1,2,4,1,2,Honey Grove Nursing Center,33.61208,-95.89414000000001,Fannin,3242.0,54.03333333333333,1.0391025641025642,0.025977564102564098
702,4,2,0,1,0,0,0,0,0,0,0,0,1,Houston County Nursing Home,31.2935,-95.49194,Houston,1326.0,22.1,0.425,0.010625
705,15,5,3,1,1,2,1,0,0,1,1,0,0,Houston Methodist Hospital,29.70629000000001,-95.4026,Harris,3801.0,63.35,1.2182692307692309,0.030456730769230767
708,16,1,1,1,1,3,4,3,2,0,1,0,3,HOUSTON TRANSITIONAL CARE,29.68802,-95.51626999999999,Harris,4522.0,75.36666666666666,1.4493589743589743,0.03623397435897436
709,60,14,6,14,10,2,3,0,4,6,5,4,2,Huebner Creek Health and Rehabilitation Center,29.52465,-98.60749,Bexar,15910.0,265.1666666666667,5.099358974358975,0.12748397435897435
711,14,0,0,3,1,0,2,4,1,0,0,4,1,Humble Healthcare Center,30.006790000000002,-95.29018,Harris,4360.0,72.66666666666667,1.3974358974358976,0.03493589743589744
715,16,2,3,2,1,2,1,2,4,1,1,1,1,Huntington Healthcare And Rehabilitation,31.23143,-94.51943,Angelina,4164.0,69.4,1.3346153846153848,0.033365384615384616
716,27,2,7,2,3,5,4,2,1,0,0,4,4,Huntsville Healthcare Center,30.64369000000001,-95.53981,Walker,9523.0,158.71666666666667,3.05224358974359,0.07630608974358974
718,5,2,1,1,2,0,0,0,0,0,2,1,1,Hurst Plaza Nursing and Rehabilitation,32.8171,-97.17951,Tarrant,1511.0,25.18333333333333,0.4842948717948718,0.012107371794871796
722,13,2,1,2,1,2,1,2,1,1,1,1,1,Immanuels Healthcare,32.69064,-97.26215,Tarrant,2667.0,44.45,0.8548076923076924,0.02137019230769231
723,2,1,0,0,0,0,0,0,1,0,0,0,0,Indian Oaks Living Center,31.05081,-97.64587,Bell,696.0,11.6,0.22307692307692306,0.005576923076923077
724,14,2,5,6,7,4,1,2,1,2,1,0,1,Inspiration Hills Rehabilitation Center,29.46095,-98.57200999999999,Bexar,4860.0,81.0,1.5576923076923077,0.038942307692307686
726,14,5,1,0,3,1,1,1,1,0,0,1,1,Interlochen Health and Rehabilitation Center,32.75461,-97.13902,Tarrant,4212.0,70.2,1.35,0.03375
727,1,0,0,0,0,0,1,0,0,0,0,0,0,Iowa Park Healthcare Center,33.97433,-98.72274,Wichita,315.0,5.25,0.10096153846153846,0.0025240384615384612
730,1,0,0,0,0,1,1,1,0,0,0,0,0,"Irving Nursing and Rehabilitation, LP",32.82602,-96.96544,Dallas,485.0,8.083333333333334,0.15544871794871795,0.0038862179487179492
734,12,0,1,2,4,3,1,2,4,2,2,3,3,Jacinto City Healthcare Center,29.76277,-95.26243000000001,Harris,4834.0,80.56666666666666,1.5493589743589742,0.03873397435897436
735,8,1,0,1,0,2,2,0,1,0,1,0,0,Jackson County Hospital,29.037679999999998,-96.70042,Jackson,2058.0,34.3,0.6596153846153846,0.016490384615384615
736,1,0,0,0,0,0,1,0,0,0,0,0,0,Jacksonville Healthcare Center,31.9462,-95.25704,Cherokee,315.0,5.25,0.10096153846153846,0.0025240384615384612
739,26,2,4,4,3,3,5,4,2,0,0,0,0,Jefferson Nursing and Rehabilitation Center,30.099729999999997,-94.17074000000001,Jefferson,7200.0,120.0,2.3076923076923075,0.05769230769230769
740,32,2,2,5,3,1,2,1,2,1,7,5,4,Jeffrey Place Healthcare Center,31.53875,-97.19525,McLennan,9816.0,163.6,3.1461538461538465,0.07865384615384616
746,9,0,2,0,1,1,1,0,0,2,0,0,2,Kaufman Healthcare Center,32.57358,-96.24717,Kaufman,2505.0,41.75,0.8028846153846154,0.020072115384615383
747,13,4,1,1,1,2,3,2,3,2,4,3,3,"Keeneland Nursing and Rehabilitation, LP",32.75481,-97.78995,Parker,4533.0,75.55,1.452884615384615,0.03632211538461538
748,46,4,3,1,5,10,6,7,8,5,5,2,2,Keller Oaks Healthcare Center,32.925740000000005,-97.22899,Tarrant,12368.0,206.13333333333333,3.964102564102564,0.0991025641025641
749,2,0,0,0,0,0,0,0,0,1,1,0,0,Kemp Care,32.36358,-96.24817,Henderson,564.0,9.4,0.1807692307692308,0.0045192307692307684
750,22,0,1,5,3,3,1,3,3,1,3,0,2,Kendall House Wellness and Rehabilitation,29.85533,-98.72266,Kendall,6740.0,112.33333333333331,2.16025641025641,0.05400641025641025
752,27,3,1,4,3,4,2,5,3,7,4,4,3,Kennedy Health And Rehab,31.33969,-94.82173,Angelina,7497.0,124.95,2.4028846153846155,0.06007211538461539
754,1,1,0,0,0,0,0,0,0,0,0,0,0,Kerens Care Center,32.11312,-96.20884000000001,Navarro,315.0,5.25,0.10096153846153846,0.0025240384615384612
756,6,1,0,1,0,1,0,1,0,1,0,1,0,Kerrville Va Medical Center Swing Bed,30.03422,-99.15819,Kerr,1074.0,17.9,0.34423076923076923,0.008605769230769231
759,20,3,0,3,1,5,0,3,0,3,0,3,0,Kimble Hospital,30.48896,-99.79705,Kimble,2490.0,41.5,0.7980769230769231,0.019951923076923082
763,7,0,0,0,0,3,1,0,0,1,1,0,1,Kings Manor Methodist Home,34.91238,-102.559,Deaf Smith,2007.0,33.45,0.6432692307692308,0.016081730769230772
764,29,8,2,3,1,2,2,3,0,3,0,1,5,Kingsland Hills Care Center,30.66282,-98.44043,Llano,8475.0,141.25,2.7163461538461537,0.06790865384615384
765,45,3,7,3,4,2,5,2,5,3,2,5,6,Kingsville Nursing and Rehabilitation Center,27.44952,-97.86265999999999,Kleberg,13525.0,225.41666666666663,4.334935897435897,0.10837339743589744
766,3,1,0,1,0,0,1,0,0,0,0,0,0,Kirkland Court Health and Rehabilitation,35.203179999999996,-101.89519,Potter,813.0,13.55,0.2605769230769231,0.006514423076923077
767,61,5,5,7,9,8,4,6,9,7,4,10,11,Kirkwood Manor Nursing and Rehab Center,29.69772,-98.0702,Comal,17003.0,283.3833333333333,5.449679487179487,0.13624198717948716
768,9,0,0,1,2,2,0,0,0,3,1,1,2,"Kleberg County Nursing and Rehabilitation, LP",27.44952,-97.86265999999999,Kleberg,2669.0,44.48333333333333,0.855448717948718,0.02138621794871795
770,13,0,3,0,2,0,2,0,2,0,2,0,2,Knopp Healthcare and Rehabilitation,30.281509999999997,-98.87711999999999,Gillespie,1785.0,29.75,0.5721153846153846,0.014302884615384615
772,24,3,1,3,1,3,1,3,1,3,1,3,1,Knopp Nursing and Rehabilitation,30.281509999999997,-98.87711999999999,Gillespie,2868.0,47.8,0.9192307692307692,0.022980769230769228
774,11,1,1,1,1,3,2,0,1,1,0,0,0,Kountze Nursing Center,30.375759999999996,-94.37901,Hardin,2937.0,48.95,0.941346153846154,0.02353365384615385
775,36,3,2,3,5,3,5,3,5,3,1,2,3,Kruse Village,30.21068,-96.40706,Washington,10350.0,172.5,3.3173076923076925,0.08293269230769232
776,4,0,0,0,0,0,0,1,0,1,0,0,2,La Bahia Nursing And Rehabilitation,28.65702000000001,-97.41547,Goliad,1194.0,19.9,0.3826923076923077,0.009567307692307693
777,8,0,0,0,3,4,4,4,1,1,1,1,2,La Dora Nursing and Rehab Center,32.852309999999996,-97.13119,Tarrant,5852.0,97.53333333333332,1.8756410256410256,0.04689102564102564
781,45,9,2,6,5,2,2,2,2,3,4,4,8,La Vida Serena Nursing and Rehabilitation,29.742109999999997,-100.88273000000001,Val Verde,13713.0,228.55,4.395192307692308,0.1098798076923077
785,3,0,0,0,0,0,1,0,1,0,1,0,0,Lake Jackson Healthcare Center,29.05023,-95.47549000000001,Brazoria,813.0,13.55,0.2605769230769231,0.006514423076923077
786,8,1,0,2,0,1,0,1,0,1,1,0,1,"Lake Lodge Nursing and Rehabilitation, LP",32.83435,-97.46485,Tarrant,2124.0,35.4,0.6807692307692308,0.01701923076923077
788,49,4,4,4,9,5,5,11,7,3,4,7,7,Lake Village Nursing and Rehabilitation Center,33.04952,-96.98383000000001,Denton,15725.0,262.0833333333333,5.040064102564102,0.12600160256410256
789,2,0,1,1,0,0,0,0,0,0,1,0,0,Lake Worth Nursing and Rehabilitation,32.83435,-97.46485,Tarrant,828.0,13.8,0.2653846153846154,0.0066346153846153855
790,9,1,0,1,0,1,0,1,1,2,0,2,0,"Lakeridge LTC Partners, Inc",33.46993,-101.94095,Lubbock,939.0,15.65,0.30096153846153845,0.007524038461538461
791,6,2,0,0,2,0,0,1,0,0,0,1,0,Lakeshore Village Healthcare Center,31.62687,-97.21135,McLennan,1586.0,26.43333333333333,0.5083333333333333,0.012708333333333332
792,12,1,3,4,2,0,2,0,1,0,1,0,1,Lakeside Nursing And Rehabilitation Center,29.403959999999998,-98.73079,Bexar,2662.0,44.36666666666667,0.8532051282051282,0.021330128205128203
793,18,3,1,2,1,1,3,1,3,3,2,0,0,Lakeside Rehabilitation and Care Center,33.56969,-101.89126999999999,Lubbock,5274.0,87.9,1.6903846153846156,0.04225961538461539
794,30,2,1,1,3,4,3,2,3,3,2,3,6,Lakewest Rehabilitation And Healthcare Center,32.78137,-96.87917,Dallas,8720.0,145.33333333333334,2.794871794871795,0.06987179487179487
796,3,0,0,0,1,0,1,1,0,0,0,0,1,Lamb Healthcare Center,33.88987,-102.33544,Lamb,1209.0,20.15,0.3875,0.009687499999999998
798,16,2,1,5,2,2,1,2,1,0,0,0,2,Lampasas Nursing And Rehabilitation Center,31.08754,-98.22873,Lampasas,4644.0,77.4,1.4884615384615385,0.03721153846153846
799,25,2,0,3,1,3,4,3,1,2,1,2,6,Lampstand Nursing And Rehabilitation,30.66126,-96.32265,Brazos,8007.0,133.45,2.5663461538461543,0.06415865384615385
800,1,0,0,0,0,0,0,0,0,1,0,0,0,Lamun-Lusk-Sanchez Texas State Veterans Home,32.253640000000004,-101.47291,Howard,315.0,5.25,0.10096153846153846,0.0025240384615384612
802,53,3,6,12,10,22,12,10,7,4,5,1,0,Landmark At Plano,33.021370000000005,-96.74101999999999,Collin,15417.0,256.95,4.941346153846154,0.12353365384615385
803,11,1,0,2,0,0,1,0,1,1,2,2,1,Landmark Of Amarillo,35.26275,-101.9691,Potter,3135.0,52.25,1.0048076923076923,0.02512019230769231
805,13,0,0,1,3,5,4,5,1,2,5,4,4,Laporte Healthcare Center,29.690490000000004,-95.05358000000001,Harris,5087.0,84.78333333333333,1.6304487179487182,0.04076121794871795
806,29,2,3,3,2,4,4,3,3,1,2,1,1,Laredo Medical Center,27.55417000000001,-99.46337,Webb,6693.0,111.55,2.1451923076923083,0.0536298076923077
807,24,3,5,1,2,2,4,2,2,3,1,0,0,Laredo Nursing and Rehabilitation Center,27.55417000000001,-99.46337,Webb,5840.0,97.33333333333331,1.871794871794872,0.0467948717948718
810,133,12,12,8,15,10,12,26,21,9,13,9,15,Larkspur Transitional Care,31.33969,-94.82173,Angelina,39055.0,650.9166666666666,12.517628205128204,0.3129407051282051
812,1,0,1,1,1,1,0,0,0,0,0,0,0,Las Brisas Rehabilitation and Wellness Suites,32.87458,-96.99758,Dallas,485.0,8.083333333333334,0.15544871794871795,0.0038862179487179492
813,43,0,1,3,7,8,3,6,8,6,3,2,2,Las Colinas of Westover,29.46217,-98.67596999999999,Bexar,13113.0,218.55,4.202884615384615,0.1050721153846154
815,68,4,3,7,7,7,4,7,5,13,7,7,12,Las Palmas Nursing and Rehabilitation Center,26.16531,-98.24764,Hidalgo,14640.0,244.0,4.6923076923076925,0.11730769230769232
816,4,0,0,0,0,0,1,1,0,1,1,0,0,Las Palmas Skilled Nursing and Rehabilitation,28.36133,-99.14499,La Salle,1062.0,17.7,0.3403846153846154,0.008509615384615385
817,81,4,6,12,10,8,4,7,10,8,10,2,6,LAS VENTANAS DE SOCORRO,31.64455,-106.27373,El Paso,22395.0,373.25,7.177884615384616,0.1794471153846154
818,111,11,9,15,13,11,16,9,7,8,7,8,7,Laurel Court,29.38147,-95.24205,Brazoria,30307.0,505.11666666666673,9.71378205128205,0.2428445512820513
819,23,4,4,4,2,1,3,3,2,0,0,0,1,Laurenwood Nursing and Rehabilitation,32.66017,-96.91393000000001,Dallas,6057.0,100.95,1.9413461538461536,0.04853365384615384
820,3,1,0,0,1,1,0,0,0,0,0,0,0,Lavaca Hospital District,29.377,-96.84376999999999,Lavaca,615.0,10.25,0.1971153846153846,0.004927884615384615
821,70,8,4,6,4,7,6,4,12,8,8,7,12,Lawrence Street Healthcare Center,30.09543,-95.58939000000001,Harris,18176.0,302.93333333333334,5.825641025641025,0.14564102564102566
825,8,1,0,0,1,1,0,0,1,2,2,0,0,Legacy at Jacksonville,31.9462,-95.25704,Cherokee,1926.0,32.1,0.6173076923076923,0.015432692307692309
826,13,3,4,1,0,2,0,1,0,1,2,0,0,Legacy Nursing And Rehabilitation,30.66126,-96.32265,Brazos,4029.0,67.15,1.2913461538461541,0.03228365384615385
827,53,4,8,6,3,3,6,4,5,2,6,2,5,Legacy Rehabilitation and Living,35.166309999999996,-101.88646,Randall,14253.0,237.55,4.568269230769231,0.11420673076923077
828,18,4,3,3,3,2,1,4,3,0,1,0,1,Legend Healthcare and Rehabilitation Euless,32.8147,-97.09676999999999,Tarrant,5680.0,94.66666666666669,1.8205128205128207,0.04551282051282052
829,89,16,12,13,11,11,7,9,12,4,2,4,8,Legend Healthcare and Rehabilitation Greenville,33.06878,-96.08534,Hunt,26877.0,447.95,8.614423076923076,0.21536057692307686
830,40,3,4,6,4,6,5,3,4,7,5,3,6,Legend Healthcare and Rehabilitation Paris,33.65811,-95.60422,Lamar,9942.0,165.7,3.1865384615384613,0.07966346153846153
831,68,2,9,6,9,3,3,11,10,5,6,5,7,Legend Oaks Healthcare And Rehabilitation,29.69772,-98.0702,Comal,15462.0,257.7,4.955769230769231,0.12389423076923076
833,32,2,1,4,1,3,3,2,4,1,1,7,5,Legend Oaks Healthcare and Rehabilitation Center,29.922179999999997,-95.54705,Harris,9346.0,155.76666666666668,2.995512820512821,0.07488782051282053
834,21,1,2,5,3,4,3,2,1,1,2,1,3,Legend Oaks Healthcare and Rehabilitation Center,29.29428,-98.53945,Bexar,4167.0,69.45,1.3355769230769232,0.03338942307692308
835,60,5,8,7,8,8,11,6,7,1,1,0,2,Legend Oaks Healthcare and Rehabilitation Ennis,32.32976,-96.59334,Ellis,17712.0,295.2,5.676923076923076,0.1419230769230769
836,31,2,6,6,8,6,6,2,4,1,1,0,1,Legend Oaks Healthcare and Rehabilitation Garland,32.96264,-96.65323000000001,Dallas,9961.0,166.01666666666668,3.1926282051282056,0.07981570512820514
838,16,0,1,3,1,5,3,4,1,0,0,1,0,Legend Oaks Healthcare and Rehabilitation Gladewater,32.5189,-94.95133,Smith,4200.0,70.0,1.3461538461538465,0.03365384615384616
840,126,9,7,14,13,9,16,17,7,15,13,11,11,Legend Oaks Healthcare and Rehabilitation of East Houston,29.83413,-95.14734,Harris,35920.0,598.6666666666666,11.512820512820511,0.2878205128205128
841,41,4,8,5,7,6,3,2,4,4,2,1,2,Legend Oaks Healthcare And Rehabilitation Of Fort Worth,32.93098,-97.28435,Tarrant,11803.0,196.71666666666667,3.7830128205128206,0.09457532051282053
842,10,1,0,1,2,0,0,0,0,0,0,2,5,Legend Oaks Healthcare And Rehabilitation Of North Houston,29.977759999999996,-95.57315,Harris,2388.0,39.8,0.7653846153846153,0.019134615384615385
843,44,11,6,9,5,1,6,5,6,3,2,2,1,Legend Oaks Healthcare And Rehabilitation Waxahachie,32.36912,-96.79744000000001,Ellis,15096.0,251.6,4.838461538461538,0.12096153846153845
844,10,1,0,2,0,2,0,2,1,2,1,1,0,Legend Oaks Healthcare and Rehabilitation West San Antonio,29.406259999999996,-98.62941,Bexar,1144.0,19.066666666666666,0.36666666666666653,0.009166666666666668
845,45,9,10,8,0,1,3,4,3,1,2,3,4,Legend Oaks Rehabilitation And Healthcare Of Kyle,29.99495,-97.82813,Hays,11945.0,199.08333333333331,3.8285256410256414,0.09571314102564103
848,1,0,0,0,0,0,0,0,0,1,1,1,1,Leonard Manor,33.39324000000001,-96.24331,Fannin,485.0,8.083333333333334,0.15544871794871795,0.0038862179487179492
849,16,1,1,1,0,1,1,1,1,2,4,3,2,Levelland Nursing and Rehabilitation Center,33.60538,-102.40278,Hockley,5238.0,87.3,1.678846153846154,0.04197115384615385
850,79,5,8,11,10,11,6,11,12,13,8,9,6,Lexington Medical Lodge,33.17365,-96.35309000000001,Collin,22161.0,369.35,7.102884615384616,0.1775721153846154
852,40,6,3,7,5,5,4,8,4,3,3,3,5,Lexington Place Nursing And Rehabilitation Center Of Nacogdoches,31.62169,-94.74495,Nacogdoches,12380.0,206.33333333333331,3.967948717948718,0.09919871794871796
853,17,2,2,2,4,4,4,2,0,3,3,2,4,Lexington Place Nursing and Rehabilitation Center Richland Hills,32.799659999999996,-97.20767,Tarrant,5493.0,91.55,1.7605769230769233,0.04401442307692308
854,1,0,0,0,0,0,0,0,1,0,0,0,0,Liberty Dayton Regional Medical Center,30.075359999999996,-94.73395,Liberty,249.0,4.15,0.07980769230769233,0.0019951923076923076
855,46,6,1,2,3,5,1,8,8,4,2,2,8,Liberty Health Care Center,30.075359999999996,-94.73395,Liberty,13510.0,225.16666666666663,4.330128205128204,0.10825320512820512
856,58,2,7,5,1,8,7,11,6,6,7,8,10,Life Care Center of Haltom,32.80369,-97.26755,Tarrant,16960.0,282.6666666666667,5.435897435897436,0.13589743589743591
857,102,13,9,19,10,13,4,5,8,9,15,15,11,Life Care Center of Plano,33.021370000000005,-96.74101999999999,Collin,26838.0,447.3,8.601923076923077,0.21504807692307693
860,32,5,5,5,3,3,1,1,5,1,3,1,0,Limestone Medical Center,31.50133,-96.51758000000001,Limestone,8496.0,141.6,2.7230769230769236,0.06807692307692308
861,1,0,0,0,0,0,0,0,0,0,0,0,1,Lindale Healthcare Center,32.5361,-95.43456,Smith,117.0,1.95,0.0375,0.0009375
862,12,0,2,1,2,4,3,3,2,2,2,1,1,Lindan Park Rehabilitation And Nursing Center,32.94882,-96.7102,Dallas,3680.0,61.33333333333334,1.1794871794871795,0.029487179487179487
865,21,1,3,1,1,3,3,0,1,3,1,4,1,"Live Oak Nursing Center, LP",28.25927,-98.14445,Live Oak,6021.0,100.35,1.929807692307692,0.0482451923076923
866,10,3,1,1,1,1,1,2,1,0,0,0,0,Llano Nursing and Rehabilitation Center,30.69023,-98.69483000000001,Llano,2820.0,47.0,0.903846153846154,0.022596153846153846
867,3,0,0,0,0,2,0,0,0,0,0,0,1,Lockney Health and Rehabilitation Center,34.1848,-101.38675,Floyd,945.0,15.75,0.30288461538461536,0.007572115384615385
868,33,4,3,3,4,4,4,4,3,3,3,3,7,Longhorn Village,30.37912,-97.8931,Travis,8913.0,148.55,2.856730769230769,0.07141826923076924
870,20,0,1,5,1,3,4,3,7,3,2,2,3,Longmeadow Healthcare Center,33.098420000000004,-97.32495,Denton,6276.0,104.6,2.011538461538461,0.05028846153846154
871,72,5,7,7,9,2,6,10,9,5,7,4,7,Longview Hill Nursing and Rehabilitation Center,32.58258,-94.72065,Gregg,18914.0,315.23333333333335,6.0621794871794865,0.1515544871794872
874,58,4,6,6,6,6,11,8,4,5,8,9,10,Los Arcos del Norte Care Center,31.9519,-106.43401000000001,El Paso,17150.0,285.8333333333333,5.496794871794871,0.13741987179487178
875,10,0,0,0,2,2,1,2,1,3,2,0,0,"Lubbock Health Care Center, LP",33.56969,-101.89126999999999,Lubbock,3810.0,63.5,1.2211538461538465,0.030528846153846163
876,1,0,0,0,0,0,0,0,0,0,0,1,0,Lubbock Hospitality House Nursing and Rehabilitation Center,33.54875,-101.91944000000001,Lubbock,315.0,5.25,0.10096153846153846,0.0025240384615384612
877,7,1,1,0,1,1,0,1,0,2,1,0,0,Lubbock Ltc Nursing And Rehabilitation,33.56969,-101.89126999999999,Lubbock,2139.0,35.65,0.6855769230769231,0.017139423076923076
880,11,1,3,1,1,0,0,1,3,1,0,0,1,Lutheran Sunset Ministry,31.80782,-97.56147,Bosque,3729.0,62.15,1.1951923076923077,0.029879807692307688
881,21,1,4,1,3,1,2,0,3,0,3,0,3,Lynn County Hospital District,33.1708,-101.83551,Lynn,4293.0,71.55,1.3759615384615385,0.03439903846153846
883,22,2,4,4,2,3,4,2,2,3,2,3,3,Lynwood Nursing And Rehabilitation,33.60538,-102.40278,Hockley,6462.0,107.7,2.0711538461538463,0.05177884615384616
884,4,1,1,0,0,0,0,0,1,0,0,0,1,Lytle Nursing Home,29.20448,-98.77533000000001,Atascosa,826.0,13.766666666666667,0.2647435897435897,0.006618589743589744
885,2,0,0,1,0,0,1,1,1,0,0,0,0,Mabank Nursing Home,32.433,-96.07743,Henderson,800.0,13.333333333333336,0.25641025641025644,0.006410256410256411
887,59,4,3,4,4,10,9,0,4,6,6,6,5,Madison Medical Resort,31.92649,-102.35443000000001,Ector,17793.0,296.55,5.702884615384615,0.1425721153846154
888,43,4,4,7,4,4,10,8,6,0,0,0,0,Madison Saint Joseph Health Center,30.954159999999998,-95.90559,Madison,12819.0,213.65,4.108653846153846,0.10271634615384614
889,22,3,0,0,3,3,4,2,3,3,1,0,0,Madisonville Care Center,30.954159999999998,-95.90559,Madison,4876.0,81.26666666666667,1.5628205128205128,0.03907051282051282
891,2,0,0,0,0,0,0,0,1,0,0,1,0,"Magnified Health and Rehab of Anderson, LLC",30.60907000000001,-96.32603,Brazos,498.0,8.3,0.15961538461538466,0.003990384615384615
892,6,1,1,0,0,0,1,0,2,0,1,0,0,Magnolia Living and Rehabilitation,29.691059999999997,-97.6345,Caldwell,1890.0,31.5,0.6057692307692307,0.01514423076923077
893,31,1,1,2,2,3,1,4,2,2,3,5,7,Magnolia Manor,29.94725,-93.91849,Jefferson,8677.0,144.61666666666667,2.781089743589744,0.06952724358974359
894,13,2,1,1,0,3,0,0,4,0,1,1,0,Magnolia Place,32.7922,-94.306,Marion,4095.0,68.25,1.3125,0.0328125
895,17,2,2,2,1,2,2,3,4,4,3,1,2,Magnolia Place Health Care,30.075359999999996,-94.73395,Liberty,5685.0,94.75,1.8221153846153848,0.04555288461538461
896,5,1,1,0,1,0,1,2,0,0,0,0,0,Magnolia Place Skilled Nursing And Rehab,32.7922,-94.306,Marion,1575.0,26.25,0.5048076923076923,0.012620192307692308
899,30,3,2,4,0,2,1,3,3,3,4,3,3,"Manor Park, Inc",32.03347,-102.21158,Midland,8856.0,147.6,2.838461538461538,0.07096153846153845
900,91,12,9,14,8,10,9,13,12,5,4,4,7,Mansfield Medical Lodge,32.5698,-97.14273,Tarrant,27741.0,462.35,8.891346153846154,0.22228365384615384
901,3,0,1,0,0,0,1,2,1,0,0,0,0,Mansfield Nursing and Rehabilitation Center,32.5698,-97.14273,Tarrant,1013.0,16.883333333333333,0.3246794871794872,0.00811698717948718
903,18,2,2,1,1,1,3,2,3,4,2,1,1,Marine Creek Health and Rehabilitation Center,32.81451,-97.35244,Tarrant,4560.0,76.0,1.4615384615384617,0.03653846153846154
904,43,7,1,2,2,8,6,5,8,2,4,0,2,Marshall Manor Nursing and Rehabilitation Center,32.572990000000004,-94.42296999999999,Harrison,13083.0,218.05,4.193269230769231,0.10483173076923076
905,14,1,2,0,0,0,1,1,1,1,3,4,1,Marshall Manor West,32.572990000000004,-94.42296999999999,Harrison,3712.0,61.86666666666667,1.1897435897435895,0.029743589743589743
908,47,5,7,2,3,4,7,1,4,7,7,4,0,Mason Creek Transitional Care of Katy,29.7463,-95.73832,Harris,14233.0,237.21666666666667,4.561858974358975,0.11404647435897435
910,51,7,6,6,6,6,3,4,3,2,3,2,5,Matagorda House Healthcare Center At The Legacy Campus,28.899590000000003,-95.88091,Matagorda,14745.0,245.75,4.725961538461538,0.11814903846153844
911,5,0,0,2,1,1,0,2,0,0,0,0,0,Matagorda Nursing and Rehabilitation Center,28.899590000000003,-95.88091,Matagorda,1773.0,29.55,0.5682692307692307,0.014206730769230768
912,26,6,5,0,3,3,0,0,0,0,3,4,6,Matlock Place Health and Rehabilitation Center,32.62262,-97.09226,Tarrant,7280.0,121.33333333333331,2.333333333333333,0.05833333333333333
913,60,7,3,6,1,6,5,5,7,7,3,6,7,Maverick Nursing and Rehabilitation Center,28.752059999999997,-100.31076,Maverick,17580.0,293.0,5.634615384615384,0.1408653846153846
916,33,3,3,2,2,6,5,9,10,4,4,2,2,Mcallen Nursing Center,26.21583,-98.23917,Hidalgo,8629.0,143.81666666666666,2.765705128205128,0.0691426282051282
917,133,4,14,8,13,11,8,11,17,18,19,15,14,McAllen Transitional Care Center,26.16531,-98.24764,Hidalgo,31069.0,517.8166666666667,9.958012820512822,0.24895032051282054
919,1,0,0,0,0,0,0,1,0,0,0,0,0,McCamey Hospital,31.21544,-102.15319000000001,Upton,183.0,3.05,0.05865384615384616,0.0014663461538461538
